DateTime,Value
2014-10-28 16:39:36Z,5434.0
2014-10-29 16:37:06Z,5431.1
2014-10-30 15:59:06Z,5450.2
2014-10-31 16:39:36Z,5505.0
2014-11-03 16:39:36Z,5485.0
2014-11-04 16:49:06Z,5498.2
2014-11-05 16:49:36Z,5492.8
2014-11-06 16:42:06Z,5479.2
2014-11-07 16:39:36Z,5522.1
2014-11-10 16:41:36Z,5501.4
2014-11-11 16:40:36Z,5494.0
2014-11-12 16:40:06Z,5443.0
2014-11-13 16:40:36Z,5423.5
2014-11-14 16:38:06Z,5433.8
2014-11-17 16:42:06Z,5396.6
2014-11-18 16:40:36Z,5383.1
2014-11-19 16:37:06Z,5352.5
2014-11-20 16:43:06Z,5302.5
2014-11-21 16:38:06Z,5292.1
2014-11-24 16:37:06Z,5349.0
2014-11-25 16:44:06Z,5320.9
2014-11-26 16:40:37Z,5380.3
2014-11-27 16:48:36Z,5381.4
2014-11-28 16:41:06Z,5298.1
2014-12-01 16:38:06Z,5190.7
2014-12-02 16:38:36Z,5260.0
2014-12-03 16:37:36Z,5301.2
2014-12-04 16:40:06Z,5345.4
2014-12-05 16:37:36Z,5313.6
2014-12-08 16:40:36Z,5348.9
2014-12-09 16:47:06Z,5258.3
2014-12-10 16:39:06Z,5237.1
2014-12-11 16:37:06Z,5207.4
2014-12-12 16:38:36Z,5196.9
2014-12-15 16:43:36Z,5164.6
2014-12-16 16:36:36Z,5131.0
2014-12-17 16:37:36Z,5140.6
2014-12-18 16:38:06Z,5189.7
2014-12-19 16:38:36Z,5312.7
2014-12-22 16:47:37Z,5414.1
2014-12-23 16:38:37Z,5356.4
2014-12-24 15:10:06Z,5369.5
2014-12-24 15:10:06Z,5369.5
2014-12-24 15:10:06Z,5369.5
2014-12-29 16:36:36Z,5447.0
2014-12-30 16:37:06Z,5392.3
2014-12-31 14:38:06Z,5388.6
2014-12-31 14:38:06Z,5388.6
2015-01-02 16:44:06Z,5415.0
2015-01-05 16:49:06Z,5429.5
2015-01-06 16:38:06Z,5346.2
2015-01-07 16:40:06Z,5334.5
2015-01-08 16:38:06Z,5359.4
2015-01-09 16:40:36Z,5440.1
2015-01-12 16:42:06Z,5399.5
2015-01-13 16:35:36Z,5382.1
2015-01-14 16:39:36Z,5332.2
2015-01-15 16:40:36Z,5310.6
2015-01-16 16:38:36Z,5278.8
2015-01-19 16:39:06Z,5289.0
2015-01-20 16:40:06Z,5286.8
2015-01-21 16:39:06Z,5367.4
2015-01-22 16:38:06Z,5390.5
2015-01-23 16:38:36Z,5468.2
2015-01-23 16:38:36Z,5468.2
2015-01-27 16:38:06Z,5511.5
2015-01-28 16:37:36Z,5516.6
2015-01-29 16:41:36Z,5532.2
2015-01-30 16:40:36Z,5551.6
2015-02-02 16:40:06Z,5586.5
2015-02-03 16:39:36Z,5666.2
2015-02-04 16:39:07Z,5733.7
2015-02-05 16:38:06Z,5765.5
2015-02-06 16:48:06Z,5774.7
2015-02-09 16:44:06Z,5770.1
2015-02-10 16:40:07Z,5757.4
2015-02-11 16:50:06Z,5731.7
2015-02-12 16:37:36Z,5707.7
2015-02-13 16:41:06Z,5835.5
2015-02-16 16:42:36Z,5849.5
2015-02-17 16:38:06Z,5822.3
2015-02-18 16:42:06Z,5877.9
2015-02-19 16:41:36Z,5869.8
2015-02-20 16:39:36Z,5845.6
2015-02-23 16:37:36Z,5872.4
2015-02-24 16:39:06Z,5890.0
2015-02-25 16:40:36Z,5908.6
2015-02-26 16:41:06Z,5877.9
2015-02-27 16:36:36Z,5898.5
2015-03-02 16:39:36Z,5926.3
2015-03-03 16:48:06Z,5902.9
2015-03-04 16:47:06Z,5871.5
2015-03-05 16:42:36Z,5873.7
2015-03-06 16:49:06Z,5868.6
2015-03-09 16:39:36Z,5793.0
2015-03-10 16:37:06Z,5794.3
2015-03-11 16:43:07Z,5763.3
2015-03-12 16:42:06Z,5816.0
2015-03-13 16:53:36Z,5788.0
2015-03-16 16:41:36Z,5769.7
2015-03-17 16:38:06Z,5811.0
2015-03-18 16:35:06Z,5808.0
2015-03-19 16:39:06Z,5912.5
2015-03-20 16:35:36Z,5936.3
2015-03-23 16:34:07Z,5921.0
2015-03-24 16:37:06Z,5934.5
2015-03-25 16:39:06Z,5937.1
2015-03-26 16:38:06Z,5849.7
2015-03-27 16:39:36Z,5888.9
2015-03-30 16:37:07Z,5816.3
2015-03-31 16:44:06Z,5861.9
2015-04-01 16:39:06Z,5832.9
2015-04-02 16:52:36Z,5869.7
2015-04-02 16:52:36Z,5869.7
2015-04-02 16:52:36Z,5869.7
2015-04-07 16:36:36Z,5893.2
2015-04-08 16:43:36Z,5928.3
2015-04-09 16:40:36Z,5901.5
2015-04-10 16:39:06Z,5935.4
2015-04-13 16:40:36Z,5928.1
2015-04-14 16:36:36Z,5916.2
2015-04-15 16:37:06Z,5877.3
2015-04-16 16:38:36Z,5917.6
2015-04-17 16:39:37Z,5851.5
2015-04-20 16:46:36Z,5806.8
2015-04-21 16:35:37Z,5844.0
2015-04-22 16:35:06Z,5812.8
2015-04-23 16:35:36Z,5820.3
2015-04-24 16:35:36Z,5906.8
2015-04-27 16:37:36Z,5954.8
2015-04-28 16:40:06Z,5921.5
2015-04-29 16:42:36Z,5818.2
2015-04-30 16:34:36Z,5773.7
2015-05-01 16:17:07Z,5798.8
2015-05-04 11:03:30Z,5826.5
2015-05-05 16:48:06Z,5816.2
2015-05-06 16:43:06Z,5690.9
2015-05-07 16:36:36Z,5644.8
2015-05-08 16:42:36Z,5635.4
2015-05-11 16:39:37Z,5627.6
2015-05-12 16:37:36Z,5673.1
2015-05-13 16:41:36Z,5710.8
2015-05-14 16:45:06Z,5692.5
2015-05-15 16:43:06Z,5730.0
2015-05-18 16:45:37Z,5660.0
2015-05-19 16:43:36Z,5619.4
2015-05-20 16:36:36Z,5614.0
2015-05-21 16:48:06Z,5663.6
2015-05-22 16:37:06Z,5668.2
2015-05-25 16:38:06Z,5719.9
2015-05-26 16:36:36Z,5770.4
2015-05-27 16:37:37Z,5724.2
2015-05-28 16:36:36Z,5714.6
2015-05-29 15:32:06Z,5792.9
2015-06-01 16:37:36Z,5734.0
2015-06-02 16:47:06Z,5639.9
2015-06-03 16:43:06Z,5588.3
2015-06-04 16:38:06Z,5511.3
2015-06-05 16:39:37Z,5506.5
2015-06-05 16:39:37Z,5506.5
2015-06-09 16:36:06Z,5479.7
2015-06-10 16:40:37Z,5486.0
2015-06-11 16:37:06Z,5562.6
2015-06-12 16:35:36Z,5552.1
2015-06-15 16:37:36Z,5541.5
2015-06-16 16:36:06Z,5535.2
2015-06-17 16:37:36Z,5590.3
2015-06-18 16:37:36Z,5522.7
2015-06-19 16:40:06Z,5591.5
2015-06-22 16:38:36Z,5603.1
2015-06-23 16:35:36Z,5671.4
2015-06-24 16:39:06Z,5672.7
2015-06-25 16:35:37Z,5619.9
2015-06-26 16:41:06Z,5536.1
2015-06-29 16:35:36Z,5416.6
2015-06-30 16:38:36Z,5451.2
2015-07-01 16:38:06Z,5506.0
2015-07-02 16:38:06Z,5587.9
2015-07-03 16:35:36Z,5528.0
2015-07-06 16:34:36Z,5463.3
2015-07-07 16:42:36Z,5564.0
2015-07-08 16:38:36Z,5456.5
2015-07-09 16:38:06Z,5456.3
2015-07-10 16:37:06Z,5478.1
2015-07-13 16:39:37Z,5460.4
2015-07-14 16:37:06Z,5561.9
2015-07-15 16:40:07Z,5619.0
2015-07-16 16:36:06Z,5649.8
2015-07-17 16:37:36Z,5652.5
2015-07-20 16:35:06Z,5669.0
2015-07-21 16:46:36Z,5688.5
2015-07-22 16:39:36Z,5603.5
2015-07-23 16:36:06Z,5581.3
2015-07-24 16:34:36Z,5556.8
2015-07-27 16:37:07Z,5579.2
2015-07-28 16:39:06Z,5571.0
2015-07-29 16:36:06Z,5609.6
2015-07-30 16:39:06Z,5653.1
2015-07-31 16:43:36Z,5681.7
2015-08-03 16:37:06Z,5664.3
2015-08-04 16:37:36Z,5681.9
2015-08-05 16:37:06Z,5659.5
2015-08-06 16:40:37Z,5600.1
2015-08-07 16:36:06Z,5472.3
2015-08-10 16:36:06Z,5504.9
2015-08-11 16:41:06Z,5473.1
2015-08-12 16:42:06Z,5383.5
2015-08-13 16:37:36Z,5389.0
2015-08-14 16:39:36Z,5360.0
2015-08-17 16:38:36Z,5368.6
2015-08-18 16:37:37Z,5309.4
2015-08-19 16:37:36Z,5379.8
2015-08-20 16:39:36Z,5295.5
2015-08-21 16:43:06Z,5224.8
2015-08-24 15:50:36Z,5021.2
2015-08-25 14:54:36Z,5128.9
2015-08-26 14:44:06Z,5160.3
2015-08-27 16:37:06Z,5242.6
2015-08-28 16:36:36Z,5274.7
2015-08-31 16:40:37Z,5222.1
2015-09-01 16:38:06Z,5117.1
2015-09-02 16:10:06Z,5104.1
2015-09-03 16:37:05Z,5048.7
2015-09-04 15:48:05Z,5060.6
2015-09-07 16:37:35Z,5051.0
2015-09-08 16:37:05Z,5133.5
2015-09-09 16:37:05Z,5236.9
2015-09-10 16:44:05Z,5117.0
2015-09-11 16:39:05Z,5096.3
2015-09-14 16:34:35Z,5120.5
2015-09-15 16:36:35Z,5046.6
2015-09-16 16:40:35Z,5123.6
2015-09-17 16:42:05Z,5171.2
2015-09-18 16:17:05Z,5194.3
2015-09-21 16:45:05Z,5096.4
2015-09-22 16:35:35Z,5130.8
2015-09-23 16:37:35Z,5032.5
2015-09-24 16:45:35Z,5102.3
2015-09-25 16:43:05Z,5076.7
2015-09-28 16:38:35Z,5145.1
2015-09-29 16:38:05Z,4958.1
2015-09-30 16:41:05Z,5058.6
2015-10-01 16:38:05Z,5144.1
2015-10-02 16:46:05Z,5089.2
2015-10-05 16:38:05Z,5184.1
2015-10-06 16:54:35Z,5199.0
2015-10-07 16:41:05Z,5228.4
2015-10-08 16:36:35Z,5241.4
2015-10-09 16:37:35Z,5309.2
2015-10-12 16:40:05Z,5267.4
2015-10-13 16:41:36Z,5234.6
2015-10-14 16:39:35Z,5230.4
2015-10-15 16:38:05Z,5265.6
2015-10-16 16:39:35Z,5303.7
2015-10-19 16:35:35Z,5304.6
2015-10-20 16:40:05Z,5271.6
2015-10-21 16:37:35Z,5286.5
2015-10-22 16:38:35Z,5299.6
2015-10-23 16:37:05Z,5388.1
2015-10-26 16:37:35Z,5386.3
2015-10-27 16:41:05Z,5384.6
2015-10-28 16:35:35Z,5374.4
2015-10-29 16:36:35Z,5310.2
2015-10-30 16:38:35Z,5288.6
2015-11-02 16:40:05Z,5221.3
2015-11-03 16:35:05Z,5291.2
2015-11-04 16:36:35Z,5294.8
2015-11-05 16:38:05Z,5247.9
2015-11-06 16:38:05Z,5269.7
2015-11-09 16:39:05Z,5180.3
2015-11-10 16:41:05Z,5157.7
2015-11-11 16:38:05Z,5181.1
2015-11-12 16:38:35Z,5182.2
2015-11-13 16:39:35Z,5111.8
2015-11-16 16:38:05Z,5064.5
2015-11-17 16:35:35Z,5174.3
2015-11-18 16:35:36Z,5189.1
2015-11-19 16:54:05Z,5293.3
2015-11-20 16:37:05Z,5305.5
2015-11-23 16:38:05Z,5326.5
2015-11-24 16:39:36Z,5277.0
2015-11-25 16:43:35Z,5245.2
2015-11-26 16:40:36Z,5259.7
2015-11-27 16:44:05Z,5251.4
2015-11-30 16:40:05Z,5218.2
2015-12-01 16:40:05Z,5312.6
2015-12-02 16:37:05Z,5304.7
2015-12-03 16:46:05Z,5276.7
2015-12-04 16:50:35Z,5201.5
2015-12-07 16:41:05Z,5205.9
2015-12-08 16:39:05Z,5158.0
2015-12-09 16:37:05Z,5129.9
2015-12-10 16:38:35Z,5087.5
2015-12-11 16:39:05Z,5078.6
2015-12-14 16:40:05Z,4981.9
2015-12-15 16:37:05Z,4963.9
2015-12-16 16:38:35Z,5078.7
2015-12-17 16:40:05Z,5150.6
2015-12-18 16:46:05Z,5156.5
2015-12-21 16:37:35Z,5157.8
2015-12-22 16:36:05Z,5167.7
2015-12-23 16:38:05Z,5193.5
2015-12-24 15:05:05Z,5256.1
2015-12-24 15:05:05Z,5256.1
2015-12-24 15:05:05Z,5256.1
2015-12-29 16:42:05Z,5315.6
2015-12-30 16:39:35Z,5366.4
